1.0000,2.6999,28.5899,149.6681,2.0000,-21.0732,-82.8802,107.9906,4.0000,-46.1898,-62.2784,158.8874,3.0000,2.4617,-86.1804,-151.0427,5.0000,59.3912,-76.8820,132.0452,0.0000,0.0000,0.0000,0.0000,8.0000,8.7527,-3.2650,49.1301,10.0000,4.7125,1.7826,38.5899,0.0000,0.0000,0.0000,0.0000,11.0000,-8.6815,-0.8914,-105.9031
1.0000,0.9864,27.5261,153.2560,2.0000,-16.4978,-82.2886,111.4743,4.0000,-48.0207,-65.5830,167.1247,3.0000,-46.7507,-87.2435,-97.7152,5.0000,77.1828,-85.7586,114.1969,7.0000,153.0054,63.3369,-27.2348,8.0000,11.5569,-6.0295,49.8355,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.4978,-82.2886,111.4743,4.0000,-48.0207,-65.5830,167.1247,3.0000,-46.7507,-87.2435,-97.7152,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5569,-6.0295,49.8355,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.4978,-82.2886,111.4743,4.0000,-48.0207,-65.5830,167.1247,3.0000,-46.7507,-87.2435,-97.7152,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5569,-6.0295,49.8355,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.4978,-82.2886,111.4743,4.0000,-48.0207,-65.5830,167.1247,3.0000,-46.7507,-87.2435,-97.7152,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.6948,-82.2937,111.6588,4.0000,-48.0207,-65.5830,167.1247,3.0000,-48.1097,-87.2700,-96.3418,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.6948,-82.2937,111.6588,4.0000,-48.0207,-65.5830,167.1247,3.0000,-48.1097,-87.2700,-96.3418,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3042,-3.8649,-102.7062,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.6948,-82.2937,111.6588,4.0000,-48.0827,-65.6060,167.1406,3.0000,-48.1097,-87.2700,-96.3418,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3101,-3.8615,-102.6944,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.6948,-82.2937,111.6588,4.0000,-48.0827,-65.6060,167.1406,3.0000,-48.1097,-87.2700,-96.3418,5.0000,77.1828,-85.7586,114.1969,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4014,1.1827,38.7919,9.0000,-13.3101,-3.8615,-102.6944,11.0000,-8.9400,-1.1795,-103.1934
1.0000,0.9864,27.5261,153.2560,2.0000,-16.6948,-82.2937,111.6588,4.0000,-48.0827,-65.6060,167.1406,3.0000,-48.1097,-87.2700,-96.3418,5.0000,77.3270,-85.6952,114.0726,7.0000,152.9481,63.3904,-27.2640,8.0000,11.5749,-6.0510,49.8504,10.0000,5.4219,1.1798,38.7773,9.0000,-13.3101,-3.8615,-102.6944,11.0000,-8.9400,-1.1795,-103.1934
